id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
450,201411,0,82.0,0.0,1.0,1.0,51.98,853.0,81.36,147.97,200.0,375.0,131.92,,238.25,953.0,,0.0,3589.67,,0.0,3,,0.0,118.23,51.98,0.0,857.0,744.0,0.0,-14.0,500.0,0.0,0.133832912727673,0.0,245.95,131.92,,,162.74,435.0,0.0,,-14.0,,4.0,439.88,-14.0,0.0,,,,366.0,,3000.0,2189.67,,,31,51.0,704.42,-0.411786729965823,0.0,,155.32,1,1104.05,9.0,-135.0,,377.89,,0.0,38.0,0.0,0.0,,948.59,0.0,0.0
454,201412,0,0.0,0.0,0.0,0.0,67.75,807.0,128.45,15.03,1000.0,547.0,58.74,,213.45,610.0,50.38,,934.04,,0.0,12,,0.0,283.43,304.8,0.0,249.0,,0.0,21.0,1000.0,0.0,0.133832912727673,0.0,120.24,253.87,,-5.0,369.91,509.0,1.0,,21.0,,2.0,512.89,21.0,,,,,610.0,201.52,,2868.08,193.85,,31,303.0,856.22,-0.411786729965823,15.52,,193.85,1,234.96,7.0,-17.0,,550.87,3.88,1.0,23.0,1.0,1.0,,822.2,0.0,1.0
460,201412,0,9.0,0.0,0.0,0.0,,1567.0,,,2000.0,256.0,,221.0,118.32,1516.0,,0.0,1298.0,5.0,2.0,12,341.0,4.0,116.17,,7.0,1432.0,707.0,11.0,17.0,2000.0,0.0,0.133832912727673,2.0,,,12.27,17.0,,375.0,3.0,4.09,17.0,3.0,5.0,508.41,17.0,0.0,17.0,,204.66,536.0,,1400.0,3000.0,204.66,,47,,356.38,0.079926420595367,12.27,418.0,204.66,1,,6.0,-32.0,17.0,257.46,16.36,1.0,484.0,1.0,1.0,204.66,309.12,0.0,1.0
468,201411,1,170.0,2.0,0.0,0.0,,1471.0,,,2000.0,,18.32,391.0,93.31,216.0,69.65,49.0,2169.96,5.0,0.0,12,187.0,1.0,,,5.0,92.0,1002.0,12.0,15.0,4000.0,52.0,0.133832912727673,1.0,,54.98,,15.0,,674.0,3.0,18.2,15.0,18.0,5.0,828.64,15.0,0.0,15.0,,227.48,216.0,557.2,1733.15,3369.96,227.48,227.48,32,,126.9,-0.354107585360257,,,,0,821.29,,-178.0,15.0,,,0.0,140.0,0.0,0.0,2729.76,194.79,,0.0
469,201412,1,41.0,0.0,0.0,1.0,76.62,721.0,,,1693.6,79.0,19.32,,20.39,,30.33,,1693.6,,0.0,12,,0.0,19.99,329.92,0.0,,247.0,0.0,,1693.6,,0.133832912727673,0.0,,77.28,,,,101.0,0.0,,,,0.0,101.95,,,,,,,303.3,,1693.6,,,60,327.0,421.99,0.357323965312407,,,,1,518.56,4.0,,,79.99,,,172.0,,,,496.4,0.0,
474,201412,0,0.0,0.0,0.0,0.0,,1250.0,,,600.0,189.0,111.44,555.0,169.91,969.0,160.04,0.0,900.0,,0.0,12,,0.0,63.31,,4.0,817.0,,5.0,1.0,2100.0,0.0,0.133832912727673,0.0,,331.84,,1.0,,752.0,9.0,,1.0,12.0,10.0,798.64,1.0,0.0,1.0,0.0,,84.0,321.05,754.62,900.0,,122.62,37,,387.54,-0.231735369185606,,,,0,982.49,3.0,-5.0,,189.95,,0.0,93.0,0.0,0.0,,541.08,0.0,0.0
478,201412,1,26.0,0.0,0.0,0.0,327.68,629.0,44.3,46.98,1400.0,,47.49,,137.66,,50.26,,,,0.0,12,,0.0,,609.8,0.0,,117.0,0.0,,1400.0,,0.133832912727673,0.0,73.97,94.98,,,92.97,312.0,0.0,,,,0.0,314.32,,,,,,,277.69,,1400.0,,,24,603.0,79.87,-0.411786729965823,,,,1,728.93,,,,,,,11.0,,,,192.47,,
514,201411,0,0.0,0.0,0.0,0.0,,200.0,50.65,,1000.0,,16.99,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,2139.99,,0.0571981886428283,0.0,,84.98,,,219.97,,0.0,,,,0.0,,,,,,,,,484.93,1000.0,,,53,,,0.219380082347677,,,,1,747.06,,,,,,,175.0,,,,,,
524,201411,0,63.0,0.0,1.0,1.0,13.5,388.0,,,800.0,,,,,210.0,64.78,,800.0,,0.0,12,,0.0,,27.0,0.0,32.0,301.0,0.0,-4.0,800.0,,0.090634138151029,0.0,,,0.0,-4.0,,,0.0,0.0,-4.0,,0.0,,-4.0,,-4.0,0.0,94.33,210.0,378.52,312.55,1112.55,,94.33,58,27.0,,0.357323965312407,,,,1,490.21,,-42.0,-4.0,,,0.0,257.0,0.0,0.0,282.99,,,0.0
527,201412,0,166.0,3.0,1.0,7.0,39.99,2229.0,,,581.0,306.0,,278.0,,1463.0,,21.0,,35.0,15.0,8,1151.0,25.0,108.69,79.99,9.0,1272.0,166.0,12.0,,1162.0,0.0,0.133832912727673,10.0,,,,,,,3.0,,,11.0,9.0,,,0.0,,,,1171.0,,,581.0,,,54,79.0,425.26,0.219380082347677,,418.0,,0,,9.0,,,428.52,,0.0,430.0,0.0,0.0,,605.25,122.07,0.0
533,201412,1,130.0,2.0,1.0,3.0,,921.0,,,600.0,465.0,36.65,,39.28,,19.99,,,,0.0,12,,0.0,101.14,,0.0,,170.0,0.0,,1200.0,,0.133832912727673,0.0,,109.95,,,,185.0,6.0,,,,7.0,274.96,,,,,,,99.98,,600.0,,,37,,273.65,-0.231735369185606,,,,0,415.4,15.0,,,565.67,,,92.0,,,,596.74,98.57,
551,201411,1,0.0,0.0,0.0,0.0,,152.0,69.79,,1800.0,,20.22,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,3600.0,,0.0571981886428283,0.0,,160.5,,,558.32,,0.0,,,,0.0,,,,,,,,,,1800.0,,,48,,,0.079926420595367,,,,1,932.31,,,,,,,76.0,,,,,,
568,201411,0,91.0,4.0,1.0,1.0,54.18,1557.0,16.49,18.99,800.0,,51.56,386.0,,382.0,25.99,20.0,2600.0,5.0,3.0,5,89.0,4.0,,289.32,3.0,376.0,959.0,6.0,0.0,1000.0,15.0,0.133832912727673,1.0,75.98,113.92,,0.0,65.98,,5.0,0.0,0.0,12.0,9.0,,0.0,0.0,0.0,0.0,170.06,122.0,51.98,1400.0,3200.0,,170.06,28,210.0,,-0.411786729965823,,418.0,105.55,0,716.28,,-220.0,0.0,,0.0,0.0,4.0,0.0,0.0,170.06,,,0.0
569,201411,0,127.0,4.0,6.0,1.0,,2302.0,,,1500.0,259.0,,26.0,176.29,1393.0,,53.0,,50.0,22.0,12,1347.0,26.0,56.05,,9.0,1248.0,234.0,11.0,,3000.0,7.0,0.133832912727673,4.0,,,,,,1134.0,9.0,,,2.0,10.0,1573.6,10.0,0.0,,,,940.0,,1968.08,2095.01,,,65,,105.64,0.534878115446101,,1254.0,,0,482.0,17.0,-6.0,,355.63,,0.0,572.0,0.0,0.0,,372.46,94.28,0.0
570,201411,0,0.0,0.0,0.0,0.0,,164.0,42.43,74.15,1000.0,,45.33,,,,,,500.0,,0.0,12,,0.0,,,0.0,,,0.0,,3000.0,,0.0571981886428283,0.0,279.17,317.31,,,297.01,,0.0,,,,0.0,,,,,,,,,,1000.0,,,56,,,0.242879678877368,,,,1,115.42,,,,,,,-49.0,,,,,,
572,201412,0,20.0,0.0,0.0,0.0,50.47,598.0,,62.34,1000.0,,,,53.1,,45.96,,,,0.0,12,,0.0,,100.95,0.0,,544.0,0.0,,2000.0,,0.133832912727673,0.0,287.51,,,,,158.0,0.0,,,,0.0,159.31,,,,,,,60.96,,1000.0,,,27,99.0,0.0,-0.411786729965823,,,,1,,,,,,,,-62.0,,,,59.01,,
573,201411,0,,,,,,4682.0,,,3000.0,,,234.0,,668.0,,,11007.33,19.0,17.0,12,526.0,21.0,,,4.0,655.0,,6.0,-14.0,5500.0,0.0,0.133832912727673,4.0,,,,-14.0,,,0.0,0.0,-14.0,5.0,0.0,,-9.0,,-14.0,0.0,353.08,31.0,,7200.0,9207.33,463.84,298.38,45,,,-0.0304781166421273,,,463.84,1,,,-2666.0,-16.0,,0.0,0.0,1433.0,0.0,0.0,2430.22,,,0.0
578,201411,1,5.0,0.0,0.0,0.0,,1885.0,,,1000.0,,35.04,,,1372.0,,147.0,5000.0,20.0,8.0,12,466.0,9.0,,,1.0,1087.0,,3.0,15.0,4000.0,13.0,0.133832912727673,1.0,,245.28,4.3,15.0,,,0.0,17.2,15.0,,0.0,,15.0,0.0,15.0,17.2,215.24,408.0,,5450.6,4200.0,215.24,215.24,40,,,-0.133343746407103,0.0,,205.355,1,,,-122.0,7.0,,7.81,1.0,9.0,1.0,1.0,860.96,,,1.0
579,201412,0,20.0,0.0,0.0,0.0,27.98,1456.0,199.93,,500.0,53.0,29.99,349.0,65.95,,,,,4.0,0.0,6,283.0,0.0,26.98,27.98,5.0,,913.0,8.0,,500.0,,0.133832912727673,0.0,,29.99,,,347.9,92.0,1.0,,,6.0,3.0,93.94,,,,,,,,,500.0,,,22,27.0,123.04,-0.690749137734589,,,,1,304.0,2.0,,,53.97,,,168.0,,,,123.13,0.0,
585,201411,0,21.0,0.0,0.0,0.0,32.49,2888.0,,85.18,600.0,567.0,27.49,221.0,,,,24.0,,22.0,12.0,5,560.0,19.0,120.21,129.97,6.0,,1029.0,9.0,,600.0,,0.133832912727673,7.0,425.91,109.98,,,,,8.0,,,7.0,10.0,,,0.0,,,,,,,600.0,,,48,129.0,323.72,0.079926420595367,,418.0,,0,1377.98,15.0,,,681.58,,,73.0,,,,424.25,111.74,
590,201411,1,0.0,0.0,0.0,0.0,11.99,633.0,49.99,,3000.0,,,,79.57,,,,,,0.0,12,,0.0,,59.98,0.0,,,0.0,,3000.0,,0.133832912727673,0.0,,,,,249.97,397.0,0.0,,,,0.0,397.89,,,,,,,,,3000.0,,,34,59.0,130.14,-0.30845333657335,,,,1,,,,,,,,187.0,,,,156.25,,
602,201412,1,4.0,0.0,0.0,0.0,42.48,376.0,141.75,,200.0,,,,,,,,,,0.0,10,,0.0,,297.36,0.0,,361.0,0.0,,400.0,,0.090634138151029,0.0,,,,,434.2,,0.0,,,,0.0,,,,,,,,,,200.0,,,21,197.0,,-0.690749137734589,,,,1,1050.0,,,,,,,102.0,,,,,,
608,201412,0,25.0,0.0,0.0,0.0,135.0,1833.0,103.96,140.97,3000.0,592.0,118.62,,213.64,827.0,216.91,49.0,10825.24,13.0,8.0,12,765.0,10.0,197.93,540.0,4.0,462.0,163.0,5.0,3.0,6000.0,5.0,0.133832912727673,2.0,140.97,355.88,9.28,3.0,207.93,426.0,3.0,0.0,3.0,,4.0,427.29,44.0,0.0,-1.0,0.0,463.84,427.0,341.86,11475.72,3000.0,463.84,463.84,67,540.0,539.41,0.648196909605187,0.0,418.0,463.84,1,1497.25,6.0,-34.0,-4.0,593.81,0.0,0.0,55.0,0.0,1.0,1391.52,764.94,0.0,1.0
611,201412,0,0.0,0.0,0.0,0.0,,2065.0,201.64,68.65,1000.0,,136.73,,,1383.0,,50.0,1967.96,21.0,12.0,12,1174.0,19.0,,,3.0,1075.0,,4.0,,1000.0,10.0,0.133832912727673,7.0,205.96,423.82,,,500.0,,0.0,,,,0.0,,,0.0,,,,1383.0,,400.0,1000.0,,,31,,,-0.411786729965823,,1254.0,,1,818.72,,,,,,0.0,11.0,0.0,0.0,,,,0.0
624,201411,0,0.0,0.0,0.0,0.0,79.11,1169.0,19.99,27.48,1000.0,301.0,73.3,382.0,,,,,,,0.0,12,,0.0,62.12,574.15,3.0,,,4.0,,1000.0,,0.133832912727673,0.0,54.96,139.95,,,19.99,,7.0,,,22.0,8.0,,,,,,,,,,1000.0,,,44,380.0,228.03,-0.059298901120992,,,,0,1367.63,14.0,,,430.07,,,72.0,,,,249.33,127.19,
625,201412,1,21.0,0.0,0.0,0.0,,302.0,37.84,,1710.32,,,,,,41.99,,,,0.0,12,,0.0,,,0.0,,102.0,0.0,,1710.32,,0.090634138151029,0.0,,,,,149.56,,0.0,,,,0.0,,,,,,,,209.97,,1872.28,,,55,,,0.219380082347677,,,,1,762.1,,,,,,,244.0,,,,,,
637,201411,0,21.0,0.0,0.0,0.0,137.26,446.0,,,532.57,,77.73,,,,51.99,,,,0.0,6,,0.0,,353.67,0.0,,292.0,0.0,,1065.14,,0.090634138151029,0.0,,310.92,,,,,0.0,,,,0.0,,,,,,,,259.98,,532.57,,,32,301.0,,-0.354107585360257,,,,1,591.2,,,,,,,162.0,,,,,,
651,201412,0,0.0,0.0,0.0,0.0,200.96,539.0,48.73,88.41,600.0,,63.98,,,,,,,,0.0,12,,0.0,,385.98,0.0,,,0.0,,600.0,,0.090634138151029,0.0,212.16,63.98,,,164.98,,0.0,,,,0.0,,,,,,,,,,600.0,,,28,382.0,,-0.411786729965823,,,,1,669.84,,,,,,,11.0,,,,,,
685,201411,1,0.0,0.0,0.0,0.0,,209.0,62.6,62.06,2000.0,,,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,2000.0,,0.0571981886428283,0.0,434.42,,,,313.02,,0.0,,,,0.0,,,,,,,,,,2000.0,,,61,,,0.357323965312407,,,,1,1837.6,,,,,,,-44.0,,,,,,
692,201412,0,21.0,0.0,0.0,0.0,20.87,407.0,13.99,36.17,300.0,,,,,,7.99,,,,0.0,3,,0.0,,104.39,0.0,,213.0,0.0,,300.0,,0.090634138151029,0.0,180.97,,,,69.95,,0.0,,,,0.0,,,,,,,,39.99,,300.0,,,61,104.0,,0.357323965312407,,,,1,816.41,,,,,,,76.0,,,,,,
701,201412,0,110.0,1.0,1.0,1.0,64.46,771.0,14.62,42.48,1000.0,124.0,27.98,,35.32,,,,,,0.0,9,,0.0,41.36,179.9,0.0,,264.0,0.0,,1000.0,,0.133832912727673,0.0,297.36,39.98,,,102.34,105.0,0.0,,,,1.0,105.96,,,,,,,,,1000.0,,,70,177.0,145.81,0.721630021341369,,,,1,206.9,3.0,,,124.08,,,-6.0,,,,147.41,0.0,
704,201412,0,0.0,0.0,0.0,0.0,49.52,350.0,20.99,,400.0,,108.16,,,,31.98,,,,0.0,6,,0.0,,396.16,0.0,,,0.0,,400.0,,0.090634138151029,0.0,,463.84,,,62.98,,0.0,,,,0.0,,,,,,,,119.96,,400.0,,,33,260.0,,-0.354107585360257,,,,1,1666.47,,,,,,,133.0,,,,,,
708,201411,0,20.0,0.0,0.0,0.0,,763.0,,69.98,400.0,99.0,,,49.97,,85.96,,,,0.0,3,,0.0,33.28,,0.0,,722.0,0.0,,400.0,,0.133832912727673,0.0,69.98,,,,,249.0,0.0,,,,1.0,249.89,,,,,,,171.93,,400.0,,,27,,197.28,-0.411786729965823,,,,1,430.02,3.0,,,99.84,,,77.0,,,,255.77,0.0,
712,201412,0,16.0,0.0,0.0,0.0,,257.0,27.88,20.05,700.0,,49.65,,,,7.42,,,,0.0,12,,0.0,,,0.0,,200.0,0.0,,700.0,,0.0571981886428283,0.0,140.35,148.95,,,195.16,,0.0,,,,0.0,,,,,,,,51.94,,700.0,,,49,,,0.079926420595367,,,,1,1147.12,,,,,,,-48.0,,,,,,
718,201411,0,0.0,0.0,0.0,0.0,24.99,4353.0,117.37,,1000.0,1009.0,,,66.3,,99.3,,,43.0,19.0,12,1105.0,51.0,268.61,24.99,8.0,,,8.0,,1000.0,,0.133832912727673,32.0,,,,,586.87,318.0,5.0,,,,6.0,412.13,,,,,,,619.28,,1000.0,,,54,24.0,352.03,0.219380082347677,,,,1,3416.01,20.0,,,1060.3,,,209.0,,,,259.55,46.49,
719,201412,1,20.0,0.0,0.0,0.0,77.52,882.0,85.98,,2000.0,426.0,,,69.99,97.0,46.65,,2843.64,,0.0,12,,0.0,289.88,620.16,0.0,6.0,548.0,0.0,8.0,2000.0,,0.133832912727673,0.0,,,,8.0,85.98,209.0,3.0,,8.0,,4.0,209.99,8.0,,8.0,17.0,,97.0,139.97,,2843.64,,424.98,44,415.0,0.0,-0.059298901120992,,,,0,,4.0,,,428.82,,0.0,245.0,0.0,0.0,,72.78,0.0,0.0
721,201411,0,0.0,0.0,0.0,0.0,21.98,1050.0,,,1310.9,388.0,,,68.36,518.0,,,1810.9,,0.0,12,,0.0,82.54,109.92,0.0,218.0,,0.0,0.0,1310.9,0.0,0.133832912727673,0.0,,,,-5.0,,339.0,9.0,,4.0,,10.0,341.88,4.0,,,,,518.0,,500.0,1310.9,109.75,,35,109.0,249.94,-0.30845333657335,0.0,,109.75,0,,21.0,-19.0,,392.85,2.2,0.0,532.0,0.0,0.0,,305.8,0.0,0.0
731,201412,0,4.0,0.0,0.0,0.0,16.54,498.0,,,953.52,,,,45.55,,,,,,0.0,12,,0.0,,132.32,0.0,,422.0,0.0,,953.52,,0.090634138151029,0.0,,,,,,219.0,0.0,,,,1.0,336.34,,,,,,,,,953.52,,,24,83.0,8.99,-0.411786729965823,,,,1,280.0,,,,,,,406.0,,,,0.0,,
732,201411,1,0.0,0.0,0.0,0.0,57.58,481.0,67.72,,1000.0,,,,,,99.37,,,,0.0,12,,0.0,,115.16,0.0,,,0.0,,2000.0,,0.090634138151029,0.0,,,,,474.04,,0.0,,,,0.0,,,,,,,,496.85,,1000.0,,,36,115.0,,-0.231735369185606,,,,1,183.18,,,,,,,146.0,,,,,,
740,201411,0,35.0,0.0,0.0,3.0,95.95,1309.0,96.32,,200.0,480.0,,193.0,145.28,,77.98,,800.0,,0.0,3,,0.0,127.98,191.91,0.0,,111.0,5.0,,400.0,,0.133832912727673,0.0,,,,,248.98,548.0,9.0,,,4.0,11.0,586.46,,,,,,,233.95,,200.0,,,38,190.0,386.82,-0.231735369185606,,,,0,600.14,10.0,,,480.92,,,187.0,,,,329.2,0.0,
742,201412,1,21.0,0.0,0.0,0.0,264.16,905.0,149.98,62.99,2000.0,331.0,329.96,,331.47,674.0,99.98,,3800.0,,0.0,12,,0.0,249.22,709.38,0.0,317.0,558.0,0.0,16.0,4000.0,0.0,0.133832912727673,0.0,188.97,459.95,13.32,16.0,149.98,555.0,3.0,26.64,24.0,,6.0,556.99,29.0,,10.0,19.98,333.11,315.0,99.98,4833.99,5701.97,333.11,333.11,27,627.0,456.95,-0.411786729965823,11.51,,272.59,1,1581.41,3.0,-8.0,9.0,332.5,33.95,1.0,84.0,1.0,5.0,1332.44,1267.26,0.0,5.0
748,201411,0,0.0,0.0,0.0,0.0,,260.0,,,1000.0,,14.15,,,,27.76,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.0571981886428283,0.0,,113.2,,,,,0.0,,,,0.0,,,,,,,,194.38,,1000.0,,,34,,,-0.30845333657335,,,,1,521.19,,,,,,,79.0,,,,,,
750,201411,1,0.0,0.0,0.0,0.0,84.69,2903.0,,,713.41,240.0,36.97,,50.08,,23.7,,,9.0,9.0,12,227.0,12.0,80.63,297.96,0.0,,,0.0,,713.41,,0.133832912727673,3.0,,73.96,,,,171.0,7.0,,,,8.0,172.76,,,,,,,165.95,,713.41,,,49,297.0,108.59,0.079926420595367,,,,0,1077.97,6.0,,,241.9,,,107.0,,,,108.59,0.0,
753,201412,0,0.0,0.0,0.0,0.0,,1220.0,,,250.0,424.0,,311.0,,917.0,,0.0,3350.0,,0.0,6,,0.0,197.18,,3.0,814.0,,4.0,-8.0,250.0,0.0,0.133832912727673,0.0,,,0.0,-8.0,,,6.0,0.0,-8.0,18.0,7.0,,3.0,0.0,-8.0,0.0,286.51,221.0,,1390.0,4740.0,286.51,286.51,55,,,0.219380082347677,,,,0,,19.0,-77.0,-8.0,432.23,,0.0,903.0,0.0,1.0,859.53,,0.0,1.0
757,201411,0,15.0,0.0,0.0,0.0,95.58,2988.0,15.08,,500.0,,29.98,,89.97,349.0,31.99,136.0,800.0,43.0,31.0,6,948.0,37.0,,355.88,1.0,213.0,144.0,1.0,2.0,1500.0,,0.133832912727673,6.0,,59.97,0.0,2.0,105.56,178.0,0.0,0.0,2.0,,0.0,179.95,2.0,0.0,-1.0,0.0,157.0,203.0,159.99,1100.0,1000.0,136.506666666667,157.0,65,353.0,57.89,0.534878115446101,0.0,,126.26,1,535.16,,-68.0,-1.0,,,0.0,137.0,0.0,0.0,471.0,115.78,,0.0
761,201412,0,0.0,0.0,0.0,0.0,,162.0,41.42,15.99,1000.0,,,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.0571981886428283,0.0,15.99,,,,289.94,,0.0,,,,0.0,,,,,,,,,,1000.0,,,44,,,-0.059298901120992,,,,1,382.98,,,,,,,26.0,,,,,,
764,201412,1,4.0,0.0,0.0,0.0,32.49,729.0,11.97,25.98,1000.0,85.0,,,,168.0,,,1000.0,,0.0,12,,0.0,42.98,64.99,0.0,-2.0,688.0,0.0,31.0,1000.0,,0.133832912727673,0.0,77.96,,,31.0,95.76,,0.0,3.27,31.0,,0.0,,31.0,,31.0,6.54,163.46,168.0,,600.0,1600.0,,163.46,49,64.0,171.75,0.079926420595367,,,,1,1047.06,2.0,-2.0,31.0,85.97,,1.0,14.0,1.0,1.0,326.92,121.22,0.0,1.0
765,201411,0,10.0,0.0,0.0,0.0,98.05,375.0,,,1000.0,,,,,,13.0,,,,0.0,12,,0.0,,686.35,0.0,,179.0,0.0,,1000.0,,0.090634138151029,0.0,,,,,,,0.0,,,,0.0,,,,,,,,13.0,,1000.0,,,49,455.0,,0.079926420595367,,,,1,1059.73,,,,,,,314.0,,,,,,
783,201411,1,0.0,0.0,0.0,0.0,,314.0,55.25,63.11,1194.78,,82.94,,,,62.37,,,,0.0,12,,0.0,,,0.0,,,0.0,,4779.12,,0.090634138151029,0.0,231.77,142.9,,,84.52,,0.0,,,,0.0,,,,,,,,297.43,,1194.78,,,32,,,-0.354107585360257,,,,1,272.73,,,,,,,-44.0,,,,,,
791,201412,1,48.0,0.0,0.0,2.0,18.0,438.0,47.98,71.99,1000.0,,,,,,89.48,,,,0.0,8,,0.0,,18.0,0.0,,373.0,0.0,,2000.0,,0.090634138151029,0.0,359.97,,,,239.94,,0.0,,,,0.0,,,,,,,,427.74,,1000.0,,,38,18.0,,-0.231735369185606,,,,1,678.97,,,,,,,77.0,,,,,,
798,201411,0,0.0,0.0,0.0,0.0,13.99,371.0,,25.63,250.0,,13.04,,,,35.99,,,,0.0,12,,0.0,,55.98,0.0,,,0.0,,250.0,,0.090634138151029,0.0,179.41,52.16,,,,,0.0,,,,0.0,,,,,,,,179.95,,250.0,,,39,55.0,,-0.231735369185606,,,,1,412.94,,,,,,,-5.0,,,,,,
809,201412,0,,,,,,1743.0,,,1000.0,,,,,309.0,,8.0,,4.0,4.0,12,114.0,5.0,,,0.0,0.0,,0.0,2.0,1000.0,8.0,0.133832912727673,1.0,,,0.0,2.0,,,0.0,2.12,2.0,,0.0,,2.0,0.0,1.0,0.0,106.03,309.0,,500.0,1000.0,106.03,106.03,41,,,-0.133343746407103,0.0,,106.03,1,,,-14.0,1.0,,,0.0,1659.0,0.0,0.0,318.09,,,0.0
811,201412,1,52.0,0.0,0.0,5.0,136.26,2357.0,,55.31,902.18,177.0,,,21.42,,,,,9.0,7.0,12,255.0,13.0,35.58,749.93,0.0,,529.0,0.0,,902.18,,0.133832912727673,6.0,165.94,,,,,149.0,0.0,,,,1.0,149.96,,,,,,,,,902.18,,,52,747.0,170.0,0.156301087833759,,,,1,829.23,5.0,,,177.91,,,89.0,,,,739.27,0.0,
817,201412,1,125.0,6.0,0.0,0.0,232.65,1925.0,39.99,147.94,1200.0,868.0,,400.0,175.22,478.0,,159.0,2700.0,29.0,9.0,12,613.0,16.0,393.77,1021.04,5.0,295.0,1024.0,12.0,30.0,2900.0,37.0,0.133832912727673,7.0,227.91,,,,79.98,271.0,9.0,,30.0,18.0,12.0,300.08,30.0,0.0,,,,478.0,,500.0,1200.0,,,24,793.0,670.0,-0.411786729965823,6.78,,169.34,0,273.74,20.0,,,874.27,10.17,1.0,27.0,1.0,1.0,,1808.8,0.0,1.0
820,201412,0,21.0,0.0,0.0,0.0,129.04,1236.0,32.64,17.12,950.0,480.0,68.71,198.0,43.57,,,,,,0.0,10,,0.0,161.46,586.27,3.0,,1000.0,6.0,,1900.0,,0.133832912727673,0.0,119.84,480.97,,,237.33,202.0,8.0,,,9.0,11.0,304.99,,,,,,,,,950.0,,,58,475.0,528.12,0.357323965312407,,,,0,69.5,24.0,,,509.76,,,-62.0,,,,467.91,23.58,
821,201411,1,20.0,0.0,0.0,0.0,50.98,911.0,216.08,135.17,1868.48,738.0,210.46,,82.9,190.0,144.37,,1868.48,,0.0,10,,0.0,192.78,127.97,0.0,-2.0,708.0,0.0,0.0,2868.48,,0.133832912727673,0.0,856.24,1365.28,,0.0,1287.98,367.0,5.0,0.0,0.0,,6.0,449.71,0.0,,0.0,0.0,223.12,190.0,826.72,1000.0,2868.48,,223.12,58,126.0,450.35,0.357323965312407,,,,1,143.16,35.0,-47.0,-4.0,872.02,,0.0,-1.0,0.0,0.0,1338.72,785.93,127.1,0.0
823,201411,0,19.0,0.0,0.0,0.0,,2786.0,,,500.0,667.0,42.77,332.0,,1005.0,18.05,0.0,400.0,30.0,19.0,5,567.0,26.0,152.83,,2.0,825.0,926.0,4.0,,500.0,,0.133832912727673,7.0,,213.89,,,,,8.0,,,9.0,12.0,,1.0,0.0,,,,825.0,144.4,650.0,750.0,,,53,,507.27,0.219380082347677,,,,0,4009.23,20.0,-31.0,,769.69,,0.0,138.0,0.0,1.0,,1050.11,100.32,1.0
826,201412,0,0.0,0.0,0.0,0.0,28.78,536.0,,226.15,1500.0,,,,52.03,378.0,,,4500.0,,0.0,12,,0.0,,201.46,0.0,13.0,,0.0,4.0,1500.0,,0.090634138151029,0.0,719.06,,5.72,3.0,,243.0,0.0,,4.0,,0.0,364.21,4.0,,1.0,0.0,285.83,378.0,,3000.0,1500.0,285.83,285.83,54,135.0,,0.219380082347677,,,285.83,1,820.77,,-11.0,0.0,,,0.0,-73.0,0.0,0.0,,,,0.0
830,201411,0,88.0,0.0,8.0,1.0,80.31,1440.0,,17.99,1500.0,1084.0,,443.0,89.72,1351.0,,0.0,4500.0,,0.0,12,,0.0,381.48,235.47,9.0,983.0,300.0,11.0,0.0,5067.79,0.0,0.133832912727673,0.0,53.99,,0.0,0.0,,126.0,11.0,0.0,0.0,17.0,12.0,142.02,0.0,0.0,0.0,0.0,184.16,439.0,,2719.24,1500.0,184.16,184.16,55,227.0,550.12,0.219380082347677,0.0,,184.16,0,1512.0,29.0,-34.0,0.0,1143.62,0.0,0.0,7.0,0.0,0.0,736.64,479.48,50.6,0.0
837,201411,1,26.0,0.0,0.0,0.0,13.9,500.0,113.9,,500.0,,,,27.7,,18.56,,,,0.0,5,,0.0,,97.3,0.0,,159.0,0.0,,500.0,,0.090634138151029,0.0,,,,,522.35,151.0,0.0,,,,0.0,221.6,,,,,,,129.96,,500.0,,,44,65.0,,-0.059298901120992,,,,1,573.27,,,,,,,215.0,,,,,,
