id,safra,y,VAR_1,VAR_72,VAR_53,VAR_65,VAR_6,VAR_17,VAR_30,VAR_57,VAR_9,VAR_54,VAR_59,VAR_76,VAR_7,VAR_11,VAR_5,VAR_34,VAR_38,VAR_15,VAR_35,VAR_8,VAR_13,VAR_52,VAR_24,VAR_45,VAR_58,VAR_39,VAR_20,VAR_40,VAR_44,VAR_25,VAR_60,VAR_2,VAR_28,VAR_19
141,201401,0,45.0,-28.0,5000.0,630.82,730.0,2000.0,2000.0,48,2000.0,1000.0,183.4,184.23,8.84,,43.86,647.78,61.88,78.11,,92.54,,624.88,290.95,,197.0,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
142,201408,0,26.0,0.0,1000.0,833.9,252.0,2000.0,1000.0,32,1000.0,1000.0,,,59.99,73.32,,336.25,59.99,,169.97,137.13,,,,,,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
143,201406,0,51.0,10.0,2356.08,1087.01,516.0,1315.9,2341.5,30,400.0,1581.47,,,118.41,21.19,94.45,579.73,640.73,8.79,105.95,92.88,,43.96,442.39,,436.0,,4,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
144,201409,1,43.0,269.0,,1693.61,457.0,2000.0,2800.0,44,1400.0,2400.0,,,29.99,,255.92,,59.99,251.43,,,,496.89,591.87,,588.0,,12,0.0,0.0,0.0,-0.059298901120992,0.0,0.0,0.0
145,201409,0,21.0,202.0,,2922.01,2693.0,910.49,910.49,45,910.49,910.49,595.74,548.69,,,,,,46.24,,,,323.68,,,,,3,1.0,3.0,2.0,-0.0304781166421273,0.0,2.0,8.0
146,201405,0,11.0,-86.0,500.0,881.3,704.0,2067.17,500.0,33,500.0,500.0,377.9,404.82,147.16,45.98,25.91,176.62,290.45,5.47,45.98,68.08,155.42,38.29,181.37,440.57,119.0,371.0,5,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
147,201402,1,141.0,25.0,1137.66,250.0,2706.0,568.83,568.83,45,568.83,,0.0,25.82,,,28.78,55.98,,66.47,,18.66,41.06,265.9,143.94,287.42,143.0,196.0,12,0.0,0.0,1.0,-0.0304781166421273,2.0,1.0,28.0
148,201408,0,0.0,19.0,2500.0,939.19,1115.0,3000.0,1000.0,44,1000.0,1000.0,201.48,196.05,49.15,26.23,21.73,,344.05,29.28,209.84,,13.08,234.24,152.11,91.56,101.0,59.0,10,12.0,12.0,0.0,-0.059298901120992,0.0,1.0,0.0
149,201408,0,0.0,368.0,807.0,,627.0,,1157.0,47,807.0,807.0,73.31,68.77,,,13.5,,,,,,27.89,,27.0,55.78,27.0,55.0,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
150,201405,1,177.0,59.0,2300.0,265.67,876.0,600.0,1000.0,37,1000.0,2300.0,223.27,248.31,,39.19,51.92,,,,313.52,,21.49,,415.36,85.97,255.0,85.0,12,3.0,4.0,0.0,-0.231735369185606,3.0,0.0,0.0
151,201408,0,6.0,221.0,2560.0,7852.82,4225.0,,560.0,57,560.0,560.0,1031.65,1112.15,208.34,,25.78,,939.78,,,,158.29,,180.46,728.2,116.0,499.0,3,10.0,12.0,0.0,0.319424920164188,0.0,0.0,52.0
153,201408,0,16.0,68.0,11035.71,148.4,1258.0,4000.0,2252.69,57,2252.69,6252.69,379.0,1203.12,74.67,151.6,145.27,68.73,434.12,123.98,189.25,68.73,66.66,241.29,271.87,243.18,268.0,182.0,12,10.0,11.0,5.0,0.319424920164188,0.0,7.0,0.0
154,201409,0,16.0,468.0,13000.0,,1786.0,5432.26,7296.78,45,2432.26,7432.26,,,,,25.49,,,,,,,,50.98,,50.0,,12,5.0,7.0,8.0,-0.0304781166421273,0.0,10.0,8.0
155,201403,1,0.0,88.0,16468.15,205.95,1034.0,12514.64,4963.27,33,2458.39,7958.39,145.49,193.86,15.19,,,205.96,75.97,,,41.19,43.49,,,173.96,,173.0,12,4.0,7.0,1.0,-0.354107585360257,0.0,3.0,0.0
156,201403,0,0.0,132.0,751.62,250.0,452.0,,751.62,33,751.62,751.62,,,4.99,163.44,49.74,,9.99,40.05,326.9,,,200.26,348.18,,250.0,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
157,201405,0,52.0,7.0,1000.0,1014.36,893.0,,1000.0,31,1000.0,,426.47,1316.56,,21.99,49.99,219.96,,,109.98,43.99,74.92,,249.95,335.19,249.0,256.0,12,4.0,5.0,0.0,-0.411786729965823,0.0,0.0,0.0
158,201408,0,20.0,1.0,943.45,1632.42,808.0,,1886.9,37,943.45,943.45,387.07,389.66,104.97,26.73,109.28,335.9,209.95,39.96,106.94,101.46,176.76,79.93,271.89,551.53,270.0,549.0,12,2.0,3.0,0.0,-0.231735369185606,0.0,0.0,0.0
159,201402,1,169.0,27.0,2000.0,148.1,312.0,1000.0,1000.0,47,1000.0,,,,43.19,,,749.8,43.19,84.98,,149.08,,142.97,,,,,12,0.0,0.0,0.0,0.079926420595367,3.0,0.0,0.0
160,201409,0,22.0,333.0,,712.0,333.0,400.0,400.0,38,400.0,400.0,,,,,,,,51.98,,,,155.95,,,,,8,0.0,0.0,0.0,-0.231735369185606,0.0,1.0,0.0
161,201409,1,0.0,790.0,2156.14,,2586.0,,,54,1500.0,2000.0,112.0,475.85,,,,,,,,,,,,,,,12,8.0,9.0,0.0,0.219380082347677,0.0,0.0,6.0
162,201408,0,21.0,161.0,4800.0,668.9,1257.0,3650.0,1200.0,46,1200.0,1850.0,467.44,462.79,42.5,,24.38,,340.0,,,,113.0,,121.94,443.78,121.0,442.0,10,10.0,12.0,5.0,-0.016208722718011,0.0,6.0,0.0
163,201406,1,54.0,3.0,2971.59,12.25,622.0,,2971.59,36,2971.59,2971.59,54.67,230.78,157.79,22.48,143.94,879.93,706.11,62.61,44.96,154.13,45.58,217.33,533.33,364.64,458.0,250.0,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
164,201409,0,0.0,2.0,,40.23,440.0,548.46,548.46,29,548.46,548.46,,,56.63,144.14,128.87,657.8,146.42,73.86,347.51,213.47,,199.86,416.68,,410.0,,5,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
165,201406,1,0.0,135.0,4775.33,577.58,641.0,1910.43,4908.94,34,954.47,1954.47,33.89,95.52,,62.38,45.8,,,,311.91,,83.53,,271.9,479.24,220.0,335.0,12,0.0,0.0,0.0,-0.30845333657335,0.0,0.0,0.0
166,201407,0,34.0,209.0,3114.5,,2433.0,3639.5,1196.0,39,1196.0,1500.0,657.69,647.36,62.98,,68.46,,125.97,,,,79.97,,273.85,319.9,273.0,319.0,12,9.0,10.0,7.0,-0.231735369185606,0.0,10.0,13.0
167,201406,0,14.0,-61.0,6392.0,3446.73,2799.0,4200.0,2992.0,41,1492.0,1492.0,815.65,680.48,113.77,78.8,111.29,234.85,788.46,27.73,551.71,33.55,90.94,194.11,779.11,636.58,574.0,426.0,12,11.0,11.0,10.0,-0.133343746407103,0.0,11.0,38.0
168,201408,1,16.0,28.0,4800.0,846.06,232.0,1100.0,6300.0,59,2600.0,2600.0,,,39.19,95.96,,161.94,195.96,,95.96,53.98,,,,,,,12,0.0,0.0,0.0,0.357323965312407,0.0,0.0,0.0
169,201407,0,18.0,153.0,1000.0,1026.64,1919.0,,1000.0,39,1000.0,1000.0,198.07,127.79,75.29,38.78,518.86,,209.93,131.94,193.93,,61.98,459.4,950.7,61.98,936.0,61.0,12,4.0,7.0,5.0,-0.231735369185606,0.0,7.0,5.0
171,201404,0,0.0,6.0,1000.0,499.8,313.0,1800.0,2000.0,53,1000.0,1000.0,,,35.71,47.59,,95.97,250.0,47.69,237.95,23.99,,95.38,,,,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
172,201406,1,0.0,15.0,330.0,123.4,359.0,,330.0,46,330.0,330.0,,,121.6,101.63,,306.21,363.86,86.46,396.96,91.27,,355.91,,,,,12,0.0,0.0,0.0,-0.016208722718011,0.0,0.0,0.0
173,201403,0,0.0,80.0,1000.0,1060.26,992.0,,1000.0,43,1000.0,1000.0,59.48,59.48,19.99,51.16,25.4,171.95,39.98,32.29,93.5,57.31,23.99,96.87,177.8,47.98,119.0,47.0,12,4.0,6.0,0.0,-0.059298901120992,0.0,0.0,0.0
174,201404,0,19.0,28.0,4800.0,268.64,2907.0,3000.0,2000.0,61,2000.0,4000.0,370.68,1209.66,27.9,87.39,222.17,1108.73,165.36,56.26,611.73,167.31,,393.82,1880.98,,1395.0,,12,12.0,12.0,9.0,0.357323965312407,0.0,11.0,29.0
176,201409,1,0.0,29.0,,4255.74,364.0,2454.88,2454.88,40,2454.88,2454.88,,,7.14,,16.18,3.99,49.98,19.99,,3.99,,59.99,48.56,,48.0,,12,0.0,0.0,0.0,-0.133343746407103,0.0,0.0,0.0
177,201404,0,0.0,4.0,2214.82,,3434.0,1429.64,1500.0,31,1500.0,4429.64,219.69,286.03,15.99,,71.11,69.98,15.99,37.78,,39.99,149.39,113.34,170.9,315.47,167.0,310.0,12,2.0,3.0,0.0,-0.411786729965823,0.0,0.0,3.0
178,201407,1,21.0,281.0,400.0,1090.54,694.0,,400.0,32,400.0,400.0,307.55,565.22,,,65.65,,,,,,36.98,,491.84,36.98,323.0,36.0,5,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
179,201403,0,0.0,67.0,2000.0,358.48,1076.0,1000.0,1000.0,47,1000.0,3000.0,79.85,81.16,,128.64,29.74,253.76,,,385.93,84.58,,,59.49,,59.0,,10,5.0,6.0,0.0,0.079926420595367,0.0,0.0,0.0
180,201404,0,0.0,-51.0,3700.0,543.44,2553.0,5400.0,1000.0,41,1000.0,4100.0,675.35,886.64,11.99,38.82,265.82,530.56,83.97,147.0,223.84,136.45,648.9,559.38,657.47,1063.23,623.0,1033.0,12,3.0,3.0,0.0,-0.133343746407103,0.0,0.0,18.0
182,201402,0,81.0,-34.0,400.0,2782.48,556.0,,200.0,72,200.0,,,,99.59,,186.73,343.84,509.19,,,130.92,39.44,,639.82,165.5,634.0,164.0,3,0.0,0.0,0.0,0.721630021341369,0.0,0.0,0.0
183,201403,0,0.0,66.0,660.91,126.83,444.0,,660.91,54,660.91,660.91,,,,,92.64,283.91,,,,94.63,,,205.95,,204.0,,10,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
184,201405,0,21.0,4.0,1500.0,133.22,1246.0,,4100.0,36,1500.0,1500.0,67.38,34.11,17.99,91.96,113.87,140.94,89.99,90.36,459.83,44.95,,451.83,449.8,,446.0,,12,11.0,12.0,4.0,-0.231735369185606,0.0,5.0,0.0
185,201409,1,16.0,1.0,,2042.53,532.0,2076.98,2076.98,54,2076.98,2076.98,,,,40.64,159.39,450.0,,88.38,121.93,112.5,,441.9,1002.24,,694.0,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
186,201404,0,0.0,30.0,1720.5,5236.1,2375.0,,1720.5,36,1720.5,1720.5,127.74,181.16,28.98,,71.96,79.93,140.96,26.78,,15.98,124.43,133.94,215.95,360.33,214.0,355.0,12,11.0,11.0,12.0,-0.231735369185606,0.0,12.0,30.0
187,201403,1,173.0,104.0,800.23,354.83,986.0,,800.23,28,800.23,800.23,173.22,470.41,,71.77,74.36,,,,250.9,,121.02,,283.9,412.48,280.0,410.0,12,4.0,6.0,0.0,-0.411786729965823,5.0,0.0,0.0
188,201407,1,6.0,-65.0,8500.0,1311.42,1944.0,,3000.0,53,3000.0,11500.0,562.77,1059.06,33.75,,90.07,773.57,236.25,152.07,,110.51,62.63,920.58,900.7,438.42,632.0,319.0,12,10.0,11.0,10.0,0.219380082347677,0.0,12.0,12.0
190,201405,0,0.0,19.0,1500.0,1440.0,265.0,,1500.0,48,1500.0,1500.0,,,22.5,,,251.96,45.0,,,41.98,,,,,,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
191,201407,1,0.0,282.0,865.99,,377.0,,865.99,39,865.99,865.99,,,,,72.88,,,56.68,,,,113.37,145.77,,145.0,,12,0.0,0.0,0.0,-0.231735369185606,0.0,0.0,0.0
192,201407,0,4.0,28.0,800.0,642.57,301.0,,800.0,51,800.0,800.0,,,44.75,,,109.97,313.25,113.5,,54.98,,440.13,,,,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
193,201408,0,115.0,228.0,850.0,,875.0,300.0,700.0,29,700.0,700.0,430.72,1460.94,65.98,,63.75,,197.98,,,,,,215.04,,214.0,,12,1.0,6.0,0.0,-0.411786729965823,4.0,0.0,0.0
194,201403,0,0.0,3.0,1000.0,1075.38,1702.0,200.0,400.0,35,400.0,800.0,463.21,516.66,27.32,110.37,166.34,325.88,81.97,35.99,451.4,65.17,140.75,179.97,738.65,541.41,730.0,536.0,5,12.0,12.0,12.0,-0.30845333657335,0.0,12.0,7.0
195,201409,0,0.0,1.0,,1062.39,1192.0,500.0,1500.0,40,300.0,300.0,138.96,217.16,135.71,100.65,133.56,159.9,472.88,31.39,231.99,66.62,41.19,156.97,637.86,205.96,635.0,205.0,3,10.0,11.0,2.0,-0.133343746407103,0.0,3.0,0.0
196,201404,0,0.0,1.0,500.0,270.29,1031.0,1000.0,500.0,32,500.0,500.0,315.44,339.21,31.17,90.0,41.84,92.93,155.94,21.59,630.0,20.95,34.66,138.73,334.72,182.68,221.0,128.0,12,8.0,10.0,0.0,-0.354107585360257,0.0,0.0,0.0
198,201409,0,14.0,21.0,1341.88,86.7,3257.0,5225.64,3900.0,28,1200.0,1200.0,216.83,160.76,377.99,90.2,37.36,87.92,576.03,87.98,329.74,43.96,43.98,175.96,298.88,43.98,199.0,43.0,12,5.0,6.0,0.0,-0.411786729965823,0.0,0.0,7.0
199,201407,0,14.0,204.0,1000.0,556.1,2193.0,1304.43,1000.0,43,1000.0,1000.0,213.13,167.2,45.04,,29.99,,143.17,19.99,,,51.3,19.99,89.98,125.94,89.0,124.0,12,4.0,5.0,0.0,-0.059298901120992,0.0,1.0,5.0
200,201402,1,65.0,165.0,1000.0,1393.22,1071.0,,1000.0,29,1000.0,1000.0,463.94,428.62,71.4,,53.49,,235.92,,,,97.06,,374.43,404.53,237.0,306.0,12,10.0,11.0,0.0,-0.411786729965823,0.0,0.0,0.0
201,201402,1,159.0,32.0,3900.69,1530.03,794.0,1000.0,2900.69,39,2900.69,3900.69,498.0,1651.9,,39.37,83.44,49.99,,,275.59,9.99,34.78,,631.58,139.55,407.0,121.0,12,2.0,3.0,0.0,-0.231735369185606,6.0,0.0,0.0
202,201405,0,21.0,11.0,1300.0,585.27,441.0,900.0,500.0,44,500.0,500.0,,,58.97,78.37,65.15,831.36,219.93,112.85,263.93,160.64,,391.43,288.37,,234.0,,5,0.0,0.0,0.0,-0.059298901120992,0.0,0.0,0.0
203,201405,0,21.0,123.0,2783.92,796.12,307.0,2324.92,2783.92,49,2000.0,2000.0,,,,55.98,,,,69.95,55.98,,,69.95,,,,,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
204,201407,0,0.0,23.0,6000.0,109.39,1931.0,2000.0,4000.0,44,2000.0,2000.0,441.74,441.03,,93.47,,28.97,,39.24,654.29,28.97,35.19,274.68,,175.96,,175.0,12,12.0,12.0,9.0,-0.059298901120992,0.0,10.0,14.0
205,201407,0,20.0,9.0,300.0,731.31,2823.0,,300.0,46,300.0,300.0,,,114.64,27.98,,281.88,455.9,,27.98,56.37,,,,,,,5,0.0,1.0,0.0,-0.016208722718011,0.0,0.0,5.0
207,201408,1,,299.0,3200.0,,1703.0,1000.0,1200.0,30,1200.0,1200.0,,,,,63.18,,,,,,,,505.44,,318.0,,12,0.0,0.0,2.0,-0.411786729965823,,2.0,8.0
208,201408,0,0.0,12.0,1654.76,103.13,205.0,2454.57,4964.28,54,1654.76,1654.76,,,48.87,,,428.56,302.15,,,58.77,,,,,,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
210,201404,0,36.0,-68.0,800.0,1286.32,1280.0,,800.0,57,800.0,800.0,225.33,233.54,,52.87,51.76,319.2,,,298.16,39.9,33.32,,362.32,99.98,234.0,99.0,12,6.0,10.0,5.0,0.319424920164188,0.0,9.0,0.0
213,201408,0,0.0,-22.0,1500.0,756.21,242.0,,3000.0,40,1500.0,1500.0,,,89.88,,,628.96,419.49,,,78.62,,,,,,,12,0.0,0.0,0.0,-0.133343746407103,0.0,0.0,0.0
214,201403,0,0.0,100.0,921.6,1409.93,292.0,,921.6,30,921.6,921.6,,,77.64,41.31,,,232.94,105.0,123.93,,,420.0,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
215,201403,1,87.0,250.0,300.0,1879.56,250.0,,300.0,31,300.0,300.0,,,,,,,,23.48,,,,164.36,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
216,201406,0,0.0,255.0,500.0,,521.0,,500.0,45,500.0,500.0,,,16.66,,71.72,,49.99,84.37,,,,421.91,234.39,,232.0,,3,0.0,0.0,0.0,-0.0304781166421273,0.0,0.0,0.0
217,201408,0,168.0,22.0,300.0,0.0,813.0,,300.0,30,300.0,300.0,471.02,726.21,,,71.61,370.93,,,,52.99,54.8,,211.44,420.59,211.0,281.0,5,1.0,5.0,0.0,-0.411786729965823,5.0,0.0,0.0
218,201407,0,6.0,149.0,5000.0,1702.15,3606.0,1500.0,4000.0,53,2000.0,4000.0,656.95,488.31,,36.65,78.51,,,24.98,109.96,,76.75,24.98,375.02,308.02,319.0,259.0,12,3.0,7.0,0.0,0.219380082347677,0.0,0.0,28.0
219,201405,0,56.0,48.0,500.0,2041.82,843.0,,500.0,54,500.0,500.0,344.44,330.64,163.7,,67.32,88.18,654.8,19.07,,29.39,71.22,133.49,484.74,569.76,324.0,380.0,3,3.0,4.0,0.0,0.219380082347677,0.0,0.0,0.0
220,201409,0,21.0,46.0,17149.85,1335.62,1529.0,19000.0,6000.0,44,1000.0,10129.97,472.93,517.83,53.99,,226.7,244.88,180.96,31.18,,54.26,,93.56,897.65,,892.0,,10,10.0,12.0,10.0,-0.059298901120992,0.0,12.0,2.0
221,201404,0,98.0,37.0,900.0,4194.81,211.0,,900.0,29,900.0,900.0,,,85.65,116.75,,157.96,270.89,,358.3,52.65,,,,,,,12,0.0,0.0,0.0,-0.411786729965823,1.0,0.0,0.0
222,201402,1,0.0,23.0,5200.0,1115.12,539.0,2000.0,2000.0,52,2000.0,1200.0,,,265.04,84.46,624.26,778.82,624.77,39.99,244.91,278.42,,119.98,1033.82,,1026.0,,12,0.0,0.0,0.0,0.156301087833759,0.0,0.0,0.0
223,201403,0,59.0,3.0,1550.0,2026.02,2460.0,1350.0,200.0,28,200.0,400.0,206.3,540.55,13.99,29.99,167.52,239.95,69.99,39.57,59.98,52.98,109.3,197.87,738.81,515.16,731.0,510.0,3,6.0,8.0,10.0,-0.411786729965823,0.0,12.0,19.0
224,201403,1,54.0,-46.0,500.0,1708.06,2698.0,,500.0,30,500.0,500.0,,,,46.13,31.72,560.2,,25.99,322.91,145.49,,129.97,247.44,,161.0,,12,1.0,1.0,3.0,-0.411786729965823,0.0,4.0,15.0
225,201409,0,0.0,14.0,,749.21,304.0,500.0,1500.0,53,500.0,500.0,,,44.82,,,329.95,313.74,149.95,,65.97,,335.91,,,,,3,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
226,201405,0,0.0,23.0,2114.25,629.54,2623.0,,2060.0,52,2060.0,2060.0,,,11.99,,36.47,226.33,59.98,26.24,,54.58,,26.24,250.96,,187.0,,12,2.0,6.0,5.0,0.156301087833759,0.0,12.0,32.0
227,201407,0,0.0,61.0,600.0,594.15,377.0,,1200.0,48,600.0,600.0,,,,57.26,33.54,35.99,,,400.82,17.99,,,234.78,,161.0,,5,0.0,0.0,0.0,0.079926420595367,0.0,0.0,0.0
228,201403,0,16.0,84.0,3000.0,4410.34,3035.0,2200.0,1000.0,61,1000.0,2000.0,712.4,1674.6,184.87,32.24,96.08,47.97,1534.55,119.67,175.68,9.59,,837.69,376.04,,307.0,,12,9.0,12.0,11.0,0.357323965312407,0.0,12.0,42.0
229,201402,0,14.0,63.0,2000.0,286.44,1096.0,,1000.0,28,1000.0,,355.91,283.76,,,11.99,146.56,,13.33,,29.31,9.99,39.99,23.99,49.99,23.0,49.0,12,7.0,10.0,0.0,-0.411786729965823,0.0,0.0,0.0
230,201402,0,56.0,71.0,2600.0,1538.71,4326.0,2000.0,1300.0,47,1300.0,2000.0,115.5,560.35,,,328.25,897.39,,,,179.47,202.93,,671.5,505.83,571.0,504.0,12,0.0,0.0,0.0,0.079926420595367,0.0,0.0,10.0
231,201403,0,21.0,76.0,5034.23,7298.01,2689.0,2000.0,1500.0,53,1500.0,3411.41,236.79,627.43,,86.55,142.97,103.9,,35.97,605.85,20.78,34.4,179.87,1010.02,137.6,832.0,121.0,10,7.0,10.0,9.0,0.219380082347677,0.0,12.0,27.0
232,201405,0,,,2000.0,,,2000.0,2000.0,50,1000.0,1000.0,,,,,,,,,,,,,,,,,12,,,,0.156301087833759,,,
233,201409,0,0.0,20.0,,2366.85,349.0,4200.0,2400.0,53,1200.0,1200.0,,,112.53,8.36,,,787.71,130.96,58.52,,,946.59,,,,,12,0.0,0.0,0.0,0.219380082347677,0.0,0.0,0.0
235,201402,0,,1492.0,1030.18,,1492.0,,280.0,41,280.0,,,,,,,,,,,,,,,,,,4,0.0,1.0,2.0,-0.133343746407103,,2.0,0.0
236,201405,0,0.0,-58.0,1000.0,0.91,743.0,,1000.0,33,1000.0,1000.0,263.73,252.07,29.7,79.29,62.96,832.2,159.96,66.18,409.47,132.94,21.99,330.93,274.91,109.98,271.0,109.0,12,1.0,3.0,0.0,-0.354107585360257,0.0,0.0,0.0
237,201402,1,90.0,13.0,4498.6,618.02,235.0,,4498.6,30,2249.3,,,,182.64,112.96,,312.93,301.74,,155.95,118.14,,,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
238,201403,0,0.0,553.0,2200.0,,837.0,1954.06,1200.0,33,1200.0,1200.0,257.56,166.15,,,,,,,,,114.63,,,396.4,,394.0,12,2.0,3.0,0.0,-0.354107585360257,0.0,0.0,0.0
239,201401,1,34.0,224.0,3215.2,2228.3,602.0,1607.6,1607.6,44,1607.6,,31.63,63.26,43.32,,64.36,,129.96,,,,20.69,,299.88,41.38,298.0,41.0,12,0.0,0.0,0.0,-0.059298901120992,0.0,0.0,0.0
241,201401,0,18.0,447.0,6500.0,,770.0,3000.0,4648.82,34,2500.0,1500.0,447.9,492.48,,,24.45,,,,,,187.58,,171.15,763.49,114.0,670.0,12,0.0,2.0,0.0,-0.30845333657335,0.0,0.0,0.0
243,201406,0,23.0,235.0,330.0,,4239.0,,330.0,67,330.0,330.0,142.69,130.74,19.95,,92.46,,19.95,29.98,,,16.96,49.98,155.95,16.96,152.0,16.0,4,9.0,10.0,4.0,0.648196909605187,0.0,5.0,17.0
245,201407,0,120.0,1051.0,2600.0,,4455.0,2400.0,1800.0,30,1000.0,1000.0,,,,,,,,,,,,,,,,,10,6.0,11.0,5.0,-0.411786729965823,4.0,10.0,41.0
246,201401,1,160.0,16.0,2500.0,1120.04,752.0,,1000.0,45,1000.0,,408.32,1111.61,94.75,82.47,132.23,1018.74,369.85,64.33,329.89,211.72,63.7,529.36,494.84,194.89,492.0,192.0,6,0.0,1.0,0.0,-0.0304781166421273,7.0,0.0,0.0
247,201407,0,0.0,11.0,7230.43,1083.61,1299.0,6300.0,6160.86,29,2330.43,5130.43,378.25,357.57,117.08,77.14,151.04,134.99,394.87,16.66,271.92,61.65,124.28,49.99,489.88,412.86,486.0,409.0,12,8.0,9.0,5.0,-0.411786729965823,0.0,7.0,0.0
248,201408,0,20.0,22.0,1000.0,132.2,409.0,,2000.0,32,1000.0,1000.0,,,93.56,141.29,125.56,210.97,467.84,55.41,989.03,42.19,,331.91,627.84,,627.0,,12,0.0,0.0,0.0,-0.354107585360257,0.0,0.0,0.0
249,201401,0,16.0,-45.0,2680.46,678.5,1078.0,,1340.23,22,1340.23,,,,68.16,19.25,,652.24,477.13,29.92,57.75,81.53,,209.44,,,,,12,4.0,6.0,1.0,-0.690749137734589,0.0,2.0,0.0
251,201403,0,0.0,9.0,1000.0,3535.5,3483.0,1414.14,1000.0,43,1000.0,2414.14,,,60.48,40.5,16.38,48.57,185.96,55.19,162.0,24.28,,275.97,114.66,,79.0,,12,5.0,7.0,5.0,-0.059298901120992,0.0,6.0,29.0
252,201405,0,0.0,2.0,8500.0,527.77,976.0,6000.0,3500.0,67,2000.0,7500.0,437.58,507.54,45.71,33.12,118.58,347.88,319.97,16.66,141.98,69.57,72.95,49.98,587.81,261.7,520.0,218.0,12,6.0,8.0,0.0,0.648196909605187,0.0,0.0,0.0
253,201405,0,0.0,136.0,4095.56,3589.62,1124.0,6135.04,1300.0,65,1300.0,1435.04,1053.42,234.9,41.3,44.48,50.98,,83.92,138.45,177.94,,309.38,380.92,101.97,622.23,100.0,615.0,12,10.0,11.0,0.0,0.534878115446101,0.0,1.0,0.0
254,201401,0,14.0,793.0,2500.0,,793.0,,1000.0,29,1000.0,,263.08,178.1,,,,,,,,,,,,,,,6,1.0,2.0,0.0,-0.411786729965823,0.0,0.0,0.0
255,201405,0,87.0,298.0,4514.52,1138.29,1102.0,2700.0,1228.02,46,1228.02,3223.52,221.03,856.73,,,89.9,,,,,,58.63,,542.67,234.55,387.0,234.0,12,9.0,12.0,0.0,-0.016208722718011,0.0,0.0,0.0
257,201406,0,60.0,193.0,1000.0,449.22,193.0,,1000.0,27,1000.0,2000.0,,,33.42,,,,267.36,,,,,,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
258,201407,0,4.0,65.0,1000.0,590.6,259.0,,1000.0,44,1000.0,1000.0,,,119.97,20.0,,137.96,239.95,7.25,20.0,68.98,,50.75,,,,,12,0.0,0.0,0.0,-0.059298901120992,0.0,0.0,0.0
260,201405,1,143.0,103.0,200.0,1675.43,386.0,,200.0,45,200.0,200.0,,,13.99,14.99,51.79,,139.99,33.65,44.99,,,213.36,339.98,,339.0,,3,0.0,0.0,0.0,-0.0304781166421273,2.0,0.0,0.0
261,201409,0,18.0,49.0,400.0,348.19,255.0,1000.0,4200.0,26,1000.0,1400.0,,,79.78,54.58,,218.91,239.35,,163.75,109.45,,,,,,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
262,201403,0,16.0,14.0,310.3,500.0,461.0,,310.3,23,310.3,310.3,,,78.45,,49.18,250.0,151.92,55.36,,50.0,,171.48,245.92,,245.0,,6,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
263,201407,0,0.0,38.0,4583.8,1059.38,990.0,4095.95,2000.0,52,1000.0,1895.95,687.88,537.58,91.95,17.49,106.78,89.98,233.92,35.99,69.98,44.98,209.4,71.98,266.91,614.98,262.0,532.0,12,8.0,9.0,0.0,0.156301087833759,0.0,0.0,0.0
264,201403,0,159.0,-72.0,6000.0,647.37,1179.0,2200.0,2000.0,46,1000.0,5600.0,414.56,396.45,,,71.56,434.29,,,,62.76,220.04,,357.89,709.64,354.0,615.0,12,12.0,12.0,2.0,-0.016208722718011,4.0,3.0,0.0
265,201401,1,64.0,412.0,1410.24,,2229.0,705.12,705.12,38,705.12,,525.35,2253.04,,,129.96,,,,,,,,389.91,,388.0,,10,4.0,8.0,6.0,-0.231735369185606,0.0,12.0,19.0
266,201403,0,21.0,99.0,2000.0,690.63,406.0,,2000.0,30,1000.0,1000.0,,,29.38,14.99,30.78,,101.96,21.98,29.99,,,65.96,113.96,,113.0,,12,0.0,0.0,0.0,-0.411786729965823,0.0,0.0,0.0
